tweet_id,customer_id,created_at,customer_text,historical_reply
1005032,357878,Sat Nov 25 16:58:52 +0000 2017,"Experienced the worst #iOS bug ever last night, an app displayed two dialog alerts for new permissions, I locked the phone, unlock and everything was unresponsive. Couldn't even reset the phone because the dialog alerts were covering the swipe to shut down. Help @AppleSupport?",@357878 We'd like to look into this with you. Is your iPhone still exhibiting this behavior? Join us in DM with your iPhone model and the version of iOS currently installed. https://t.co/GDrqU22YpT
1010516,359113,Sat Oct 14 12:04:15 +0000 2017,I don't know what happened？🌚🐶@116333 @AppleSupport #ios11 https://t.co/SmYklMAaQI,@359113 Thanks for reaching out. How long has this been happening? Does that persist after a restart? https://t.co/OWRDHWSt4h
1010566,359130,Sat Oct 14 11:20:43 +0000 2017,"Never had such a bad software update for my iPhone 5s,nothing works anymore #worseupdate #appsstuck #apple #just anotherphone @AppleSupport",@359130 Certainly not the behavior we want you to experience. We want to help. Could you tell us which iOS version you're using?
1012344,359543,Sun Oct 22 18:05:45 +0000 2017,"@AppleSupport iPhone 8, iOS 11.0.3",@359543 Thanks. Have you tried restarting your device following the steps from here? https://t.co/OWRDHWSt4h
1012693,359628,Thu Oct 12 03:53:16 +0000 2017,"I can't use the media bottoms on my mac with high sierra, why @AppleSupport @115858??? I just want to change music, no use the media for face",@359628 We're happy to help. Send us a DM and let us know what you're experiencing. We'll go from there. https://t.co/GDrqU22YpT
1012988,359704,Sat Oct 14 14:57:43 +0000 2017,"@AppleSupport I phone 5 s &amp; 11.0.3 😡 yeah, i m sure you re happy for turning my i phone in to a trash with your new ios update 😡",@359704 Is it a specific app that's slow? Can you give us some more details so we can try to resolve this? Send us a DM. https://t.co/GDrqU22YpT
1013084,359719,Sun Oct 22 17:45:13 +0000 2017,@AppleSupport ça vous sert à quoi de faire des mises à jour logiciel qui font planter les iPhoneo ? J’ai jamais compris !,@359719 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1013178,359745,Thu Oct 12 05:11:26 +0000 2017,Is iOS 11.0.3 updates applicable for iPhone SE too? @AppleSupport,@359745 Correct! You can check for a new update in Settings &gt; General &gt; About or by connecting to iTunes.
1013815,359889,Sun Oct 22 18:38:13 +0000 2017,"@AppleSupport I have sent the DM but I’m not very sure on how are you guys gonna help. Feel, I have wasted my money. Don’t force me to go to @122609",@359889 We've received your DM. Please look for our response shortly.
1020858,348662,Thu Oct 12 14:43:55 +0000 2017,@AppleSupport is the warranty international? If I buy an iPhone in the USA it will be covered in Brazil? Thx,@348662 We can help. Let's get to DM for more information. https://t.co/GDrqU22YpT
1020948,361592,Sun Oct 22 22:25:18 +0000 2017,@AppleSupport - even let me load the lock screen after it does. It also keeps freezing when I type. My software is up to date.,@361592 Which device and version of iOS are you using? Check Settings &gt; General &gt; About and let us know in DM. https://t.co/GDrqU22YpT
1022353,361913,Thu Oct 12 17:06:53 +0000 2017,@AppleSupport My messages keep getting deleted 🤷🏾‍♂️,@361913 We definitely want to make sure you're not missing any messages. Join us in DM please and let us know when this started. https://t.co/GDrqU22YpT
1023848,362285,Thu Oct 12 15:55:41 +0000 2017,@AppleSupport We are already switching to android.. we already tried and done trying to solve the issue with you guys @AppleSupport,@362285 Please meet us in DM if you decide you would like us to take a further look at this with you. https://t.co/GDrqU22YpT
1027622,201003,Sat Oct 14 16:36:59 +0000 2017,@AppleSupport Nope... night shift isn’t enabled... it randomly either goes really bright or a dark screen... https://t.co/eRCzbUZc5m,"@201003 OK, thank you. Does this seems to happen when you're doing anything in particular? Let us know in DM. https://t.co/GDrqU22YpT"
1028425,363337,Sat Oct 14 18:44:13 +0000 2017,@AppleSupport Or it says could not sign in,"@363337 Are you having this issue while connected to cellular data, WiFi, or both? Click here and let us know in DM: https://t.co/GDrqU22YpT"
1028448,209196,Sat Oct 14 17:05:06 +0000 2017,"@363340 @115858 @AppleSupport You and me both man. I have the exact same problem. Happened after iOS 11.0.3. The version before, 11.0.2, was fine.",@209196 We're here to help. DM us and we can pick up from there. https://t.co/GDrqU22YpT
1035580,322951,Mon Oct 23 01:09:15 +0000 2017,"@AppleSupport I'm still having keychain issues after the recent update. Endless password requests, all passwords on all accounts have","@322951 Reach out to us via DM, then we can direct you on this from there. https://t.co/GDrqU22YpT"
1037481,301916,Thu Oct 12 21:26:50 +0000 2017,@AppleSupport 11.0.2 (15A421) Phone Model MG4X2LL/A. Takes 3-7 seconds for the phone to respond to normal commands now and batt life is horrendous.,"@301916 Thanks for the info. Let's delve into this a little deeper together in DM. Meet us there, and we'll work on some solutions. https://t.co/GDrqU22YpT"
1038164,365598,Mon Oct 23 02:13:59 +0000 2017,Is anyone else having issues with the new apple update? @AppleSupport #batterydying #havetostaypluggedup,"@365598 We'd like to help with that. Which iOS device model are you using? DM us back, we'll continue there. https://t.co/GDrqU22YpT"
1038509,365697,Mon Oct 23 02:40:44 +0000 2017,"@115858 @AppleSupport please fix the 11.3 iPhone update, or release the 10.3.3 so that I can go back. I feel like I'm using AOL dial up #fail",@365697 We'd be happy to help. Send us a DM with a few more details and we can start there. https://t.co/GDrqU22YpT
1040176,366091,Sat Oct 14 18:47:43 +0000 2017,"@AppleSupport @366092  pre-ordered new TSwift, didn’t receive code.  📞 for help and has now lost songs in @115948. Who can help?",@366091 We'd like to make things right. Have you made any recent changes to your Apple ID account?
1041267,157341,Sat Oct 28 16:38:32 +0000 2017,@AppleSupport iOS 11.0.3 / iPhone 7 128 GB,"@157341 Got it. The issues with the videos is happening in the Safari app, right? Do both these issues continue if you restart?"
1045615,367195,Fri Oct 13 04:51:13 +0000 2017,@AppleSupport I used to do iTunes but I never connect to my computer and my iCloud is full!,@367195 Please join us in DM and let us know which iOS version is installed. You can find it in: Settings &gt; General &gt; About &gt; Version https://t.co/GDrqU22YpT
1045620,367196,Thu Oct 12 23:08:40 +0000 2017,"@AppleSupport I have a question when is your next Apple work shop, at the perimeter mall Apple store location. In #DunwoodYGA",@367196 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
1048078,367715,Sat Oct 14 20:30:50 +0000 2017,@AppleSupport I’ve now tried this but the problem is persisting. What does the ! icon actually mean? https://t.co/PLYEtVnwwB,@367715 Let's move to DM where we can continue to work together in more detail. Click the link when you are ready to begin. https://t.co/GDrqU22YpT
1057439,369679,Mon Oct 23 03:07:40 +0000 2017,This iOS 11.0.3 got freeze bugs b @115858 @AppleSupport,@369679 We can help with your device freezing. When do you notice this issue? Which iPhone do you own?
1058156,369834,Mon Oct 23 03:11:45 +0000 2017,@AppleSupport My keyboard keeps autocorrecting “it” to “I.T” and it’s extremely frustrating. What Can I do? https://t.co/09EvHtbybz,@369834 We'd love to help!  Which device is this happening on and which iOS version is it running?
1058165,369838,Mon Oct 23 18:17:49 +0000 2017,@AppleSupport It’s only when I receive a text msg from people. if I’m sending one out and use an emoji I can see them.,"@369838 And were these messages originating from iPhones, other devices, or both?"
1059318,370108,Sat Oct 14 21:16:47 +0000 2017,@AppleSupport do ya guys know why my google assistant won’t play songs in Apple Music? It says voice actions aren’t available for this app.,@370108 Thanks for reaching out. We can look into this with you. Which device are you using? Please reply in DM. https://t.co/GDrqU22YpT
1061470,370632,Mon Oct 23 07:30:55 +0000 2017,@AppleSupport iphone 7plus kendi kendine Bluetooth ve wifi açıyor. Batarya kullanım süresi rezalet. Oyunlarda donma ve kapanmalar var,@370632 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1062190,210984,Mon Oct 23 09:11:14 +0000 2017,"@AppleSupport 

I’m guessing this is not from you and is some sort of attempt to hack my phone? https://t.co/DWFiwcMmmx","@210984 Hey, we can help with that alert. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT"
1062341,370836,Sat Oct 14 22:16:10 +0000 2017,"@AppleSupport iMac 5k, current High Sierra 10.13","@370836 That option should still be available. Please restart your Mac, and then DM us if the issue persists. https://t.co/GDrqU22YpT"
1062367,370842,Sat Oct 14 21:58:02 +0000 2017,@AppleSupport hey apple! I bought iphone 7+ but unfortunately its not openline in the Philippines. I cant use it. So tell me what to do?!!!,@370842 We're here to help. We'd like to look into this with you. Send us a DM to get started. https://t.co/GDrqU22YpT
1063136,371031,Mon Oct 23 10:09:19 +0000 2017,@115858 @AppleSupport  My contacts have suddenly disappeared and it’s showing some celebrity contacts now. Please explain what’s happening 😬 https://t.co/HTE8EkFoKt,"@371031 We can get to the bottom of this together. If you tap Contacts &gt; Groups, do you see hide all contacts or show all contacts?"
1064930,371428,Mon Oct 23 14:57:06 +0000 2017,"@AppleSupport The phone call goes through and connects, but I'm unable to hear them or their phone ringing.","@371428 Alright, let's get this figured out together. DM us, and we can go from there. https://t.co/GDrqU22YpT"
1069927,372464,Sat Oct 14 23:01:17 +0000 2017,@AppleSupport The biggest issue is I can hear no ringing and nobody on the other line for phone calls.,@372464 Let’s look into this for you. Send us a DM with more information and we'll continue there. https://t.co/GDrqU22YpT
1070141,372510,Mon Oct 23 15:35:47 +0000 2017,@AppleSupport by battery goes from 100% to 30% in a matter of 4 hours and my phone is mostly in my pocket ever since I got ios 11.3,@372510 We're here for you. Let us know if your current settings align with the recommendations listed here: https://t.co/bivpdfBNJ6
1071237,372794,Mon Oct 23 15:49:13 +0000 2017,@AppleSupport Not able to call or talk to people on my iPhone 7+... is this due to the iOS 11?,@372794 Let's look into this together so we can get your cellular features working again. Do you have signal bars? Have you restarted?
1072753,373129,Mon Oct 23 16:28:28 +0000 2017,@AppleSupport MacOS Sierra 10.12.6. I have 1.6ghz i5 MacBook Air - had good battery life until the past week or so but getting worse.... &amp; today terrible!,"@373129 OK, thanks. Let’s use the steps in this article to help: https://t.co/IS1pJIaZuf
If you need more assistance? Let us know."
1073197,373239,Fri Oct 13 09:19:04 +0000 2017,Updated to iOS 11.0.3!! Still UI lag is present @AppleSupport... hope it will  get fixed in next update.,@373239 We're here to help! DM us which model of iPhone you're using and we'll get started. https://t.co/GDrqU22YpT
1073416,373280,Sat Oct 14 23:35:05 +0000 2017,@115858 @AppleSupport Fam when is the next iOS update dropping? Because I am experiencing glitches with the iOS 11.0.3 on my iPhone 6,@373280 What type of behaviors are you experiencing? Please let us know in DM to begin. https://t.co/GDrqU22YpT
1073821,373367,Tue Oct 24 01:18:32 +0000 2017,"@AppleSupport Thanks. Yes, had already checked that setting, it’s activated in all devices.","@373367 If the issue persists, send us a DM so that we can take a closer look. https://t.co/GDrqU22YpT"
1074232,373453,Fri Oct 13 11:00:45 +0000 2017,#IOS11.0.3 : Third update and always the same bug with Bluetooth &amp; Wifi. Always automatic activation 😡 @AppleSupport 👎 https://t.co/yIu7FFG64A,@373453 The Bluetooth and Wi-Fi buttons in the Control Center only disconnect. This article will give more details: https://t.co/G7BHuQnDS6
